"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","series_yrs","first_yes_date","yeartype","dop","year","resident","present_jan1","ind_phen_year"
22740,38.525036,-121.970711,741,"Regulus","calendula","ruby-crowned kinglet","Animalia",102229,457,"Insect consumption",2016,9,21,265,2457653,35,"102229_Insect consumption","Feeding","CA",9,2016-09-21,"calendar",265,2016,NA,NA,"102229_Insect consumption_2016"
22740,38.525036,-121.970711,357,"Sialia","mexicana","western bluebird","Animalia",102231,457,"Insect consumption",2016,3,30,90,2457478,7,"102231_Insect consumption","Feeding","CA",9,2016-03-30,"calendar",90,2016,NA,NA,"102231_Insect consumption_2016"
22740,38.525036,-121.970711,1097,"Setophaga","coronata","yellow-rumped warbler","Animalia",102234,457,"Insect consumption",2016,3,16,76,2457464,7,"102234_Insect consumption","Feeding","CA",9,2016-03-16,"calendar",76,2016,NA,NA,"102234_Insect consumption_2016"
20956,33.632149,-117.55545,1418,"Toxostoma","redivivum","California thrasher","Animalia",102436,294,"Singing individuals (birds)",2016,2,19,50,2457438,NA,"102436_Singing individuals (birds)","Singing individuals","CA",11,2016-02-19,"calendar",50,2016,NA,NA,"102436_Singing individuals (birds)_2016"
22858,38.09404,-122.37149,1380,"Melospiza","melodia","song sparrow","Animalia",103159,294,"Singing individuals (birds)",2016,4,18,109,2457497,NA,"103159_Singing individuals (birds)","Singing individuals","CA",10,2016-04-18,"calendar",109,2016,NA,NA,"103159_Singing individuals (birds)_2016"
22858,38.09404,-122.37149,1380,"Melospiza","melodia","song sparrow","Animalia",103159,310,"Fruit/seed consumption",2016,10,3,277,2457665,21,"103159_Fruit/seed consumption","Feeding","CA",9,2016-10-03,"calendar",277,2016,NA,NA,"103159_Fruit/seed consumption_2016"
22858,38.09404,-122.37149,357,"Sialia","mexicana","western bluebird","Animalia",103161,457,"Insect consumption",2016,6,20,172,2457560,7,"103161_Insect consumption","Feeding","CA",9,2016-06-20,"calendar",172,2016,NA,NA,"103161_Insect consumption_2016"
22740,38.525036,-121.970711,1654,"Baeolophus","inornatus","oak titmouse","Animalia",148019,457,"Insect consumption",2016,9,21,265,2457653,NA,"148019_Insect consumption","Feeding","CA",9,2016-09-21,"calendar",265,2016,NA,NA,"148019_Insect consumption_2016"
1447,42.176537,-85.892448,240,"Spinus","tristis","American goldfinch","Animalia",8332,310,"Fruit/seed consumption",2017,3,19,78,2457832,14,"8332_Fruit/seed consumption","Feeding","MI",9,2017-03-19,"calendar",78,2017,NA,NA,"8332_Fruit/seed consumption_2017"
1447,42.176537,-85.892448,245,"Poecile","atricapillus","black-capped chickadee","Animalia",8334,310,"Fruit/seed consumption",2017,3,19,78,2457832,14,"8334_Fruit/seed consumption","Feeding","MI",9,2017-03-19,"calendar",78,2017,NA,NA,"8334_Fruit/seed consumption_2017"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,294,"Singing individuals (birds)",2017,5,27,147,2457901,20,"10282_Singing individuals (birds)","Singing individuals","IL",15,2017-05-27,"calendar",147,2017,NA,NA,"10282_Singing individuals (birds)_2017"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,542,"Feeding (or foraging)",2017,8,28,240,2457994,14,"10282_Feeding (or foraging)","Feeding","IL",9,2017-08-28,"calendar",240,2017,NA,NA,"10282_Feeding (or foraging)_2017"
1419,42.011166,-88.503304,245,"Poecile","atricapillus","black-capped chickadee","Animalia",10283,294,"Singing individuals (birds)",2017,5,7,127,2457881,24,"10283_Singing individuals (birds)","Singing individuals","IL",14,2017-05-07,"calendar",127,2017,NA,NA,"10283_Singing individuals (birds)_2017"
1419,42.011166,-88.503304,245,"Poecile","atricapillus","black-capped chickadee","Animalia",10283,310,"Fruit/seed consumption",2017,1,16,16,2457770,NA,"10283_Fruit/seed consumption","Feeding","IL",13,2017-01-16,"calendar",16,2017,NA,NA,"10283_Fruit/seed consumption_2017"
5428,48.033489,-122.598724,240,"Spinus","tristis","American goldfinch","Animalia",11347,310,"Fruit/seed consumption",2017,4,20,110,2457864,15,"11347_Fruit/seed consumption","Feeding","WA",14,2017-04-20,"calendar",110,2017,NA,NA,"11347_Fruit/seed consumption_2017"
5428,48.033489,-122.598724,240,"Spinus","tristis","American goldfinch","Animalia",11347,542,"Feeding (or foraging)",2017,4,20,110,2457864,15,"11347_Feeding (or foraging)","Feeding","WA",9,2017-04-20,"calendar",110,2017,NA,NA,"11347_Feeding (or foraging)_2017"
5428,48.033489,-122.598724,245,"Poecile","atricapillus","black-capped chickadee","Animalia",11350,310,"Fruit/seed consumption",2017,2,2,33,2457787,11,"11350_Fruit/seed consumption","Feeding","WA",13,2017-02-02,"calendar",33,2017,NA,NA,"11350_Fruit/seed consumption_2017"
5428,48.033489,-122.598724,362,"Junco","hyemalis","dark-eyed junco","Animalia",11351,310,"Fruit/seed consumption",2017,1,5,5,2457759,NA,"11351_Fruit/seed consumption","Feeding","WA",13,2017-01-05,"calendar",5,2017,NA,NA,"11351_Fruit/seed consumption_2017"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,310,"Fruit/seed consumption",2017,4,16,106,2457860,7,"12709_Fruit/seed consumption","Feeding","ME",12,2017-04-16,"calendar",106,2017,NA,NA,"12709_Fruit/seed consumption_2017"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,457,"Insect consumption",2017,4,23,113,2457867,7,"12709_Insect consumption","Feeding","ME",11,2017-04-23,"calendar",113,2017,NA,NA,"12709_Insect consumption_2017"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,542,"Feeding (or foraging)",2017,4,16,106,2457860,7,"12709_Feeding (or foraging)","Feeding","ME",9,2017-04-16,"calendar",106,2017,NA,NA,"12709_Feeding (or foraging)_2017"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,295,"Territorial individuals (birds)",2017,5,7,127,2457881,7,"12712_Territorial individuals (birds)","Territorial behavior","ME",9,2017-05-07,"calendar",127,2017,NA,NA,"12712_Territorial individuals (birds)_2017"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,312,"Flower visitation",2017,5,28,148,2457902,7,"12712_Flower visitation","Feeding","ME",13,2017-05-28,"calendar",148,2017,NA,NA,"12712_Flower visitation_2017"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,542,"Feeding (or foraging)",2017,5,7,127,2457881,7,"12712_Feeding (or foraging)","Feeding","ME",9,2017-05-07,"calendar",127,2017,NA,NA,"12712_Feeding (or foraging)_2017"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,294,"Singing individuals (birds)",2017,3,19,78,2457832,2,"16046_Singing individuals (birds)","Singing individuals","CO",14,2017-03-19,"calendar",78,2017,NA,NA,"16046_Singing individuals (birds)_2017"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,457,"Insect consumption",2017,4,1,91,2457845,1,"16046_Insect consumption","Feeding","CO",15,2017-04-01,"calendar",91,2017,NA,NA,"16046_Insect consumption_2017"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,542,"Feeding (or foraging)",2017,4,1,91,2457845,1,"16046_Feeding (or foraging)","Feeding","CO",9,2017-04-01,"calendar",91,2017,NA,NA,"16046_Feeding (or foraging)_2017"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,294,"Singing individuals (birds)",2017,2,10,41,2457795,4,"16047_Singing individuals (birds)","Singing individuals","CO",13,2017-02-10,"calendar",41,2017,NA,NA,"16047_Singing individuals (birds)_2017"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"16047_Fruit/seed consumption","Feeding","CO",15,2017-01-01,"calendar",1,2017,NA,NA,"16047_Fruit/seed consumption_2017"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,542,"Feeding (or foraging)",2017,2,13,44,2457798,3,"16047_Feeding (or foraging)","Feeding","CO",9,2017-02-13,"calendar",44,2017,NA,NA,"16047_Feeding (or foraging)_2017"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,295,"Territorial individuals (birds)",2017,5,8,128,2457882,3,"16048_Territorial individuals (birds)","Territorial behavior","CO",9,2017-05-08,"calendar",128,2017,NA,NA,"16048_Territorial individuals (birds)_2017"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,312,"Flower visitation",2017,5,5,125,2457879,18,"16048_Flower visitation","Feeding","CO",15,2017-05-05,"calendar",125,2017,NA,NA,"16048_Flower visitation_2017"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,457,"Insect consumption",2017,5,15,135,2457889,28,"16048_Insect consumption","Feeding","CO",15,2017-05-15,"calendar",135,2017,NA,NA,"16048_Insect consumption_2017"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,542,"Feeding (or foraging)",2017,5,5,125,2457879,18,"16048_Feeding (or foraging)","Feeding","CO",9,2017-05-05,"calendar",125,2017,NA,NA,"16048_Feeding (or foraging)_2017"
2803,39.971001,-105.397003,362,"Junco","hyemalis","dark-eyed junco","Animalia",16213,294,"Singing individuals (birds)",2017,2,10,41,2457795,4,"16213_Singing individuals (birds)","Singing individuals","CO",12,2017-02-10,"calendar",41,2017,NA,NA,"16213_Singing individuals (birds)_2017"
2803,39.971001,-105.397003,362,"Junco","hyemalis","dark-eyed junco","Animalia",16213,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"16213_Fruit/seed consumption","Feeding","CO",15,2017-01-01,"calendar",1,2017,NA,NA,"16213_Fruit/seed consumption_2017"
2803,39.971001,-105.397003,362,"Junco","hyemalis","dark-eyed junco","Animalia",16213,457,"Insect consumption",2017,7,21,202,2457956,4,"16213_Insect consumption","Feeding","CO",9,2017-07-21,"calendar",202,2017,NA,NA,"16213_Insect consumption_2017"
2803,39.971001,-105.397003,362,"Junco","hyemalis","dark-eyed junco","Animalia",16213,542,"Feeding (or foraging)",2017,2,10,41,2457795,NA,"16213_Feeding (or foraging)","Feeding","CO",9,2017-02-10,"calendar",41,2017,NA,NA,"16213_Feeding (or foraging)_2017"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,294,"Singing individuals (birds)",2017,5,12,132,2457886,4,"16214_Singing individuals (birds)","Singing individuals","CO",10,2017-05-12,"calendar",132,2017,NA,NA,"16214_Singing individuals (birds)_2017"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,457,"Insect consumption",2017,4,3,93,2457847,2,"16214_Insect consumption","Feeding","CO",12,2017-04-03,"calendar",93,2017,NA,NA,"16214_Insect consumption_2017"
6102,32.23188,-110.951012,740,"Toxostoma","curvirostre","curve-billed thrasher","Animalia",16420,294,"Singing individuals (birds)",2017,5,1,121,2457875,NA,"16420_Singing individuals (birds)","Singing individuals","AZ",9,2017-05-01,"calendar",121,2017,NA,NA,"16420_Singing individuals (birds)_2017"
6481,42.456135,-72.344215,240,"Spinus","tristis","American goldfinch","Animalia",19034,542,"Feeding (or foraging)",2017,4,10,100,2457854,NA,"19034_Feeding (or foraging)","Feeding","MA",9,2017-04-10,"calendar",100,2017,NA,NA,"19034_Feeding (or foraging)_2017"
6481,42.456135,-72.344215,246,"Turdus","migratorius","American robin","Animalia",19035,542,"Feeding (or foraging)",2017,3,4,63,2457817,25,"19035_Feeding (or foraging)","Feeding","MA",9,2017-03-04,"calendar",63,2017,NA,NA,"19035_Feeding (or foraging)_2017"
8242,31.596231,-110.575493,353,"Archilochus","alexandri","black-chinned hummingbird","Animalia",23606,312,"Flower visitation",2017,6,4,155,2457909,63,"23606_Flower visitation","Feeding","AZ",10,2017-06-04,"calendar",155,2017,NA,NA,"23606_Flower visitation_2017"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,294,"Singing individuals (birds)",2017,2,1,32,2457786,3,"25349_Singing individuals (birds)","Singing individuals","TX",12,2017-02-01,"calendar",32,2017,NA,NA,"25349_Singing individuals (birds)_2017"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,310,"Fruit/seed consumption",2017,1,29,29,2457783,4,"25349_Fruit/seed consumption","Feeding","TX",10,2017-01-29,"calendar",29,2017,NA,NA,"25349_Fruit/seed consumption_2017"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,457,"Insect consumption",2017,2,19,50,2457804,4,"25349_Insect consumption","Feeding","TX",12,2017-02-19,"calendar",50,2017,NA,NA,"25349_Insect consumption_2017"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,294,"Singing individuals (birds)",2017,2,19,50,2457804,4,"25351_Singing individuals (birds)","Singing individuals","TX",12,2017-02-19,"calendar",50,2017,NA,NA,"25351_Singing individuals (birds)_2017"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,310,"Fruit/seed consumption",2017,2,19,50,2457804,4,"25351_Fruit/seed consumption","Feeding","TX",10,2017-02-19,"calendar",50,2017,NA,NA,"25351_Fruit/seed consumption_2017"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,457,"Insect consumption",2017,2,19,50,2457804,4,"25351_Insect consumption","Feeding","TX",11,2017-02-19,"calendar",50,2017,NA,NA,"25351_Insect consumption_2017"
8496,46.328629,-96.061256,246,"Turdus","migratorius","American robin","Animalia",25780,310,"Fruit/seed consumption",2017,3,27,86,2457840,NA,"25780_Fruit/seed consumption","Feeding","MN",12,2017-03-27,"calendar",86,2017,NA,NA,"25780_Fruit/seed consumption_2017"
8496,46.328629,-96.061256,245,"Poecile","atricapillus","black-capped chickadee","Animalia",25781,310,"Fruit/seed consumption",2017,1,9,9,2457763,NA,"25781_Fruit/seed consumption","Feeding","MN",14,2017-01-09,"calendar",9,2017,NA,NA,"25781_Fruit/seed consumption_2017"
8496,46.328629,-96.061256,245,"Poecile","atricapillus","black-capped chickadee","Animalia",25781,542,"Feeding (or foraging)",2017,2,14,45,2457799,NA,"25781_Feeding (or foraging)","Feeding","MN",9,2017-02-14,"calendar",45,2017,NA,NA,"25781_Feeding (or foraging)_2017"
8496,46.328629,-96.061256,1104,"Hirundo","rustica","barn swallow","Animalia",25894,297,"Nest building (birds)",2017,5,7,127,2457881,4,"25894_Nest building (birds)","Nesting behavior","MN",12,2017-05-07,"calendar",127,2017,NA,NA,"25894_Nest building (birds)_2017"
8496,46.328629,-96.061256,1104,"Hirundo","rustica","barn swallow","Animalia",25894,542,"Feeding (or foraging)",2017,5,3,123,2457877,13,"25894_Feeding (or foraging)","Feeding","MN",9,2017-05-03,"calendar",123,2017,NA,NA,"25894_Feeding (or foraging)_2017"
8496,46.328629,-96.061256,1113,"Dryobates","pubescens","downy woodpecker","Animalia",25895,310,"Fruit/seed consumption",2017,1,9,9,2457763,NA,"25895_Fruit/seed consumption","Feeding","MN",14,2017-01-09,"calendar",9,2017,NA,NA,"25895_Fruit/seed consumption_2017"
8496,46.328629,-96.061256,1113,"Dryobates","pubescens","downy woodpecker","Animalia",25895,542,"Feeding (or foraging)",2017,2,14,45,2457799,NA,"25895_Feeding (or foraging)","Feeding","MN",9,2017-02-14,"calendar",45,2017,NA,NA,"25895_Feeding (or foraging)_2017"
8496,46.328629,-96.061256,355,"Troglodytes","aedon","house wren","Animalia",25897,294,"Singing individuals (birds)",2017,5,7,127,2457881,17,"25897_Singing individuals (birds)","Singing individuals","MN",10,2017-05-07,"calendar",127,2017,NA,NA,"25897_Singing individuals (birds)_2017"
8496,46.328629,-96.061256,355,"Troglodytes","aedon","house wren","Animalia",25897,297,"Nest building (birds)",2017,5,22,142,2457896,5,"25897_Nest building (birds)","Nesting behavior","MN",10,2017-05-22,"calendar",142,2017,NA,NA,"25897_Nest building (birds)_2017"
8496,46.328629,-96.061256,355,"Troglodytes","aedon","house wren","Animalia",25897,298,"Occupied nest",2017,6,15,166,2457920,6,"25897_Occupied nest","Nesting behavior","MN",9,2017-06-15,"calendar",166,2017,NA,NA,"25897_Occupied nest_2017"
8496,46.328629,-96.061256,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",25898,294,"Singing individuals (birds)",2017,3,2,61,2457815,10,"25898_Singing individuals (birds)","Singing individuals","MN",13,2017-03-02,"calendar",61,2017,NA,NA,"25898_Singing individuals (birds)_2017"
8496,46.328629,-96.061256,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",25898,310,"Fruit/seed consumption",2017,1,9,9,2457763,NA,"25898_Fruit/seed consumption","Feeding","MN",13,2017-01-09,"calendar",9,2017,NA,NA,"25898_Fruit/seed consumption_2017"
8496,46.328629,-96.061256,1124,"Tachycineta","bicolor","tree swallow","Animalia",25899,297,"Nest building (birds)",2017,4,11,101,2457855,4,"25899_Nest building (birds)","Nesting behavior","MN",9,2017-04-11,"calendar",101,2017,NA,NA,"25899_Nest building (birds)_2017"
8715,43.522804,-70.802277,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",28193,542,"Feeding (or foraging)",2017,5,10,130,2457884,7,"28193_Feeding (or foraging)","Feeding","ME",9,2017-05-10,"calendar",130,2017,NA,NA,"28193_Feeding (or foraging)_2017"
8418,32.363758,-94.873947,1096,"Cyanocitta","cristata","blue jay","Animalia",28244,310,"Fruit/seed consumption",2017,1,8,8,2457762,4,"28244_Fruit/seed consumption","Feeding","TX",12,2017-01-08,"calendar",8,2017,NA,NA,"28244_Fruit/seed consumption_2017"
8418,32.363758,-94.873947,1096,"Cyanocitta","cristata","blue jay","Animalia",28244,457,"Insect consumption",2017,4,16,106,2457860,4,"28244_Insect consumption","Feeding","TX",9,2017-04-16,"calendar",106,2017,NA,NA,"28244_Insect consumption_2017"
8418,32.363758,-94.873947,356,"Sialia","sialis","eastern bluebird","Animalia",28245,457,"Insect consumption",2017,3,1,60,2457814,3,"28245_Insect consumption","Feeding","TX",10,2017-03-01,"calendar",60,2017,NA,NA,"28245_Insect consumption_2017"
8418,32.363758,-94.873947,375,"Zenaida","macroura","mourning dove","Animalia",28246,294,"Singing individuals (birds)",2017,1,22,22,2457776,4,"28246_Singing individuals (birds)","Singing individuals","TX",11,2017-01-22,"calendar",22,2017,NA,NA,"28246_Singing individuals (birds)_2017"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,294,"Singing individuals (birds)",2017,1,15,15,2457769,4,"28247_Singing individuals (birds)","Singing individuals","TX",11,2017-01-15,"calendar",15,2017,NA,NA,"28247_Singing individuals (birds)_2017"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"28247_Fruit/seed consumption","Feeding","TX",12,2017-01-01,"calendar",1,2017,NA,NA,"28247_Fruit/seed consumption_2017"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,457,"Insect consumption",2017,4,19,109,2457863,21,"28247_Insect consumption","Feeding","TX",10,2017-04-19,"calendar",109,2017,NA,NA,"28247_Insect consumption_2017"
8736,44.903229,-93.217445,240,"Spinus","tristis","American goldfinch","Animalia",28348,310,"Fruit/seed consumption",2017,4,6,96,2457850,10,"28348_Fruit/seed consumption","Feeding","MN",11,2017-04-06,"calendar",96,2017,NA,NA,"28348_Fruit/seed consumption_2017"
8736,44.903229,-93.217445,245,"Poecile","atricapillus","black-capped chickadee","Animalia",28349,294,"Singing individuals (birds)",2017,4,6,96,2457850,10,"28349_Singing individuals (birds)","Singing individuals","MN",10,2017-04-06,"calendar",96,2017,NA,NA,"28349_Singing individuals (birds)_2017"
8736,44.903229,-93.217445,245,"Poecile","atricapillus","black-capped chickadee","Animalia",28349,310,"Fruit/seed consumption",2017,1,3,3,2457757,NA,"28349_Fruit/seed consumption","Feeding","MN",11,2017-01-03,"calendar",3,2017,NA,NA,"28349_Fruit/seed consumption_2017"
8736,44.903229,-93.217445,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28354,294,"Singing individuals (birds)",2017,3,27,86,2457840,6,"28354_Singing individuals (birds)","Singing individuals","MN",9,2017-03-27,"calendar",86,2017,NA,NA,"28354_Singing individuals (birds)_2017"
8736,44.903229,-93.217445,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28354,310,"Fruit/seed consumption",2017,3,21,80,2457834,15,"28354_Fruit/seed consumption","Feeding","MN",11,2017-03-21,"calendar",80,2017,NA,NA,"28354_Fruit/seed consumption_2017"
8736,44.903229,-93.217445,362,"Junco","hyemalis","dark-eyed junco","Animalia",29145,310,"Fruit/seed consumption",2017,1,3,3,2457757,NA,"29145_Fruit/seed consumption","Feeding","MN",11,2017-01-03,"calendar",3,2017,NA,NA,"29145_Fruit/seed consumption_2017"
8242,31.596231,-110.575493,740,"Toxostoma","curvirostre","curve-billed thrasher","Animalia",29639,310,"Fruit/seed consumption",2017,2,11,42,2457796,NA,"29639_Fruit/seed consumption","Feeding","AZ",10,2017-02-11,"calendar",42,2017,NA,NA,"29639_Fruit/seed consumption_2017"
8242,31.596231,-110.575493,1091,"Spinus","psaltria","lesser goldfinch","Animalia",29640,310,"Fruit/seed consumption",2017,2,11,42,2457796,NA,"29640_Fruit/seed consumption","Feeding","AZ",10,2017-02-11,"calendar",42,2017,NA,NA,"29640_Fruit/seed consumption_2017"
8923,42.286381,-72.653831,356,"Sialia","sialis","eastern bluebird","Animalia",30029,294,"Singing individuals (birds)",2017,2,19,50,2457804,5,"30029_Singing individuals (birds)","Singing individuals","MA",9,2017-02-19,"calendar",50,2017,NA,NA,"30029_Singing individuals (birds)_2017"
8923,42.286381,-72.653831,356,"Sialia","sialis","eastern bluebird","Animalia",30029,457,"Insect consumption",2017,2,25,56,2457810,4,"30029_Insect consumption","Feeding","MA",10,2017-02-25,"calendar",56,2017,NA,NA,"30029_Insect consumption_2017"
8923,42.286381,-72.653831,362,"Junco","hyemalis","dark-eyed junco","Animalia",30033,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"30033_Fruit/seed consumption","Feeding","MA",10,2017-01-01,"calendar",1,2017,NA,NA,"30033_Fruit/seed consumption_2017"
8923,42.286381,-72.653831,1096,"Cyanocitta","cristata","blue jay","Animalia",30047,310,"Fruit/seed consumption",2017,5,6,126,2457880,3,"30047_Fruit/seed consumption","Feeding","MA",10,2017-05-06,"calendar",126,2017,NA,NA,"30047_Fruit/seed consumption_2017"
8923,42.286381,-72.653831,1126,"Thryothorus","ludovicianus","Carolina wren","Animalia",30059,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"30059_Fruit/seed consumption","Feeding","MA",9,2017-01-01,"calendar",1,2017,NA,NA,"30059_Fruit/seed consumption_2017"
8418,32.363758,-94.873947,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",30980,312,"Flower visitation",2017,5,3,123,2457877,3,"30980_Flower visitation","Feeding","TX",12,2017-05-03,"calendar",123,2017,NA,NA,"30980_Flower visitation_2017"
8496,46.328629,-96.061256,1096,"Cyanocitta","cristata","blue jay","Animalia",32294,310,"Fruit/seed consumption",2017,1,9,9,2457763,NA,"32294_Fruit/seed consumption","Feeding","MN",14,2017-01-09,"calendar",9,2017,NA,NA,"32294_Fruit/seed consumption_2017"
8496,46.328629,-96.061256,1096,"Cyanocitta","cristata","blue jay","Animalia",32294,542,"Feeding (or foraging)",2017,2,14,45,2457799,NA,"32294_Feeding (or foraging)","Feeding","MN",9,2017-02-14,"calendar",45,2017,NA,NA,"32294_Feeding (or foraging)_2017"
8496,46.328629,-96.061256,362,"Junco","hyemalis","dark-eyed junco","Animalia",32295,310,"Fruit/seed consumption",2017,1,9,9,2457763,NA,"32295_Fruit/seed consumption","Feeding","MN",13,2017-01-09,"calendar",9,2017,NA,NA,"32295_Fruit/seed consumption_2017"
8496,46.328629,-96.061256,1110,"Passer","domesticus","house sparrow","Animalia",32297,310,"Fruit/seed consumption",2017,2,14,45,2457799,10,"32297_Fruit/seed consumption","Feeding","MN",14,2017-02-14,"calendar",45,2017,NA,NA,"32297_Fruit/seed consumption_2017"
8496,46.328629,-96.061256,1110,"Passer","domesticus","house sparrow","Animalia",32297,542,"Feeding (or foraging)",2017,2,14,45,2457799,NA,"32297_Feeding (or foraging)","Feeding","MN",9,2017-02-14,"calendar",45,2017,NA,NA,"32297_Feeding (or foraging)_2017"
8418,32.363758,-94.873947,362,"Junco","hyemalis","dark-eyed junco","Animalia",33174,310,"Fruit/seed consumption",2017,2,22,53,2457807,3,"33174_Fruit/seed consumption","Feeding","TX",11,2017-02-22,"calendar",53,2017,NA,NA,"33174_Fruit/seed consumption_2017"
8418,32.363758,-94.873947,240,"Spinus","tristis","American goldfinch","Animalia",33798,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"33798_Fruit/seed consumption","Feeding","TX",11,2017-01-01,"calendar",1,2017,NA,NA,"33798_Fruit/seed consumption_2017"
6091,34.11578,-118.757507,376,"Sayornis","nigricans","black phoebe","Animalia",33829,457,"Insect consumption",2017,3,3,62,2457816,NA,"33829_Insect consumption","Feeding","CA",9,2017-03-03,"calendar",62,2017,NA,NA,"33829_Insect consumption_2017"
8496,46.328629,-96.061256,240,"Spinus","tristis","American goldfinch","Animalia",34922,310,"Fruit/seed consumption",2017,1,9,9,2457763,NA,"34922_Fruit/seed consumption","Feeding","MN",12,2017-01-09,"calendar",9,2017,NA,NA,"34922_Fruit/seed consumption_2017"
8418,32.363758,-94.873947,1110,"Passer","domesticus","house sparrow","Animalia",35674,294,"Singing individuals (birds)",2017,1,15,15,2457769,4,"35674_Singing individuals (birds)","Singing individuals","TX",9,2017-01-15,"calendar",15,2017,NA,NA,"35674_Singing individuals (birds)_2017"
8418,32.363758,-94.873947,1110,"Passer","domesticus","house sparrow","Animalia",35674,310,"Fruit/seed consumption",2017,1,1,1,2457755,NA,"35674_Fruit/seed consumption","Feeding","TX",11,2017-01-01,"calendar",1,2017,NA,NA,"35674_Fruit/seed consumption_2017"
10145,42.602543,-83.250992,240,"Spinus","tristis","American goldfinch","Animalia",38837,294,"Singing individuals (birds)",2017,6,1,152,2457906,1,"38837_Singing individuals (birds)","Singing individuals","MI",9,2017-06-01,"calendar",152,2017,NA,NA,"38837_Singing individuals (birds)_2017"
10145,42.602543,-83.250992,246,"Turdus","migratorius","American robin","Animalia",38840,310,"Fruit/seed consumption",2017,2,17,48,2457802,1,"38840_Fruit/seed consumption","Feeding","MI",9,2017-02-17,"calendar",48,2017,NA,NA,"38840_Fruit/seed consumption_2017"
10145,42.602543,-83.250992,355,"Troglodytes","aedon","house wren","Animalia",38908,294,"Singing individuals (birds)",2017,5,10,130,2457884,3,"38908_Singing individuals (birds)","Singing individuals","MI",10,2017-05-10,"calendar",130,2017,NA,NA,"38908_Singing individuals (birds)_2017"
10145,42.602543,-83.250992,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",38946,294,"Singing individuals (birds)",2017,3,5,64,2457818,NA,"38946_Singing individuals (birds)","Singing individuals","MI",11,2017-03-05,"calendar",64,2017,NA,NA,"38946_Singing individuals (birds)_2017"
