"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","ind_phen","phenophase","ind_phen_year","series_yrs"
10145,42.602543,-83.250992,277,"MI",391,"Pieris","rapae","cabbage white","Animalia",38859,327,"Adults",2022,5,1,121,2459701,1,2022,5,1,121,2459701,1,"38859_Adults","Adults observed","38859_Adults_2022",13
10145,42.602543,-83.250992,277,"MI",272,"Anax","junius","common green darner","Animalia",38869,327,"Adults",2022,4,29,119,2459699,1,2022,4,29,119,2459699,1,"38869_Adults","Adults observed","38869_Adults_2022",13
10145,42.602543,-83.250992,277,"MI",396,"Danaus","plexippus","monarch","Animalia",38919,327,"Adults",2022,6,1,152,2459732,1,2022,6,1,152,2459732,1,"38919_Adults","Adults observed","38919_Adults_2022",13
10145,42.602543,-83.250992,277,"MI",1137,"Nymphalis","antiopa","mourning cloak","Animalia",38921,327,"Adults",2022,4,24,114,2459694,1,2022,4,24,114,2459694,1,"38921_Adults","Adults observed","38921_Adults_2022",12
10145,42.602543,-83.250992,277,"MI",1132,"Colias","eurytheme","orange sulphur","Animalia",38930,327,"Adults",2022,5,22,142,2459722,1,2022,5,22,142,2459722,1,"38930_Adults","Adults observed","38930_Adults_2022",13
12064,32.248463,-110.909584,745,"AZ",396,"Danaus","plexippus","monarch","Animalia",50768,327,"Adults",2022,4,12,102,2459682,5,2022,4,12,102,2459682,12,"50768_Adults","Adults observed","50768_Adults_2022",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,312,"Flower visitation",2022,5,5,125,2459705,11,2022,5,5,125,2459705,28,"50769_Flower visitation","Feeding","50769_Flower visitation_2022",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,327,"Adults",2022,5,5,125,2459705,11,2022,5,5,125,2459705,28,"50769_Adults","Adults observed","50769_Adults_2022",9
16295,27.929228,-82.725639,4,"FL",396,"Danaus","plexippus","monarch","Animalia",60947,333,"Caterpillars",2022,1,29,29,2459609,14,2022,2,12,43,2459623,14,"60947_Caterpillars","Young observed","60947_Caterpillars_2022",9
10145,42.602543,-83.250992,277,"MI",1238,"Apis","mellifera","honeybee","Animalia",69919,327,"Adults",2022,7,13,194,2459774,1,2022,7,13,194,2459774,1,"69919_Adults","Adults observed","69919_Adults_2022",11
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,312,"Flower visitation",2022,6,19,170,2459750,13,2022,6,19,170,2459750,1,"72969_Flower visitation","Feeding","72969_Flower visitation_2022",12
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,327,"Adults",2022,6,20,171,2459751,1,2022,6,20,171,2459751,1,"72969_Adults","Adults observed","72969_Adults_2022",12
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,312,"Flower visitation",2022,6,24,175,2459755,5,2022,7,14,195,2459775,5,"86971_Flower visitation","Feeding","86971_Flower visitation_2022",11
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,327,"Adults",2022,5,23,143,2459723,3,2022,5,27,147,2459727,5,"86971_Adults","Adults observed","86971_Adults_2022",11
20969,33.632149,-117.55545,440,"CA",1383,"Adelpha","californica","California sister","Animalia",90203,327,"Adults",2022,5,15,135,2459715,4,2022,5,15,135,2459715,20,"90203_Adults","Adults observed","90203_Adults_2022",10
20969,33.632149,-117.55545,440,"CA",1135,"Junonia","coenia","common buckeye","Animalia",90204,327,"Adults",2022,4,10,100,2459680,8,2022,4,10,100,2459680,1,"90204_Adults","Adults observed","90204_Adults_2022",11
20969,33.632149,-117.55545,440,"CA",1384,"Anthocharis","sara","Pacific orangetip","Animalia",90206,327,"Adults",2022,4,10,100,2459680,8,2022,4,10,100,2459680,1,"90206_Adults","Adults observed","90206_Adults_2022",10
22613,32.33926,-110.981728,813,"AZ",1131,"Calephelis","nemesis","fatal metalmark","Animalia",100905,327,"Adults",2022,7,5,186,2459766,6,2022,7,19,200,2459780,7,"100905_Adults","Adults observed","100905_Adults_2022",10
22613,32.33926,-110.981728,813,"AZ",1403,"Papilio","cresphontes","giant swallowtail","Animalia",100906,327,"Adults",2022,3,30,89,2459669,8,2022,4,5,95,2459675,7,"100906_Adults","Adults observed","100906_Adults_2022",10
22613,32.33926,-110.981728,813,"AZ",1391,"Agraulis","vanillae","gulf fritillary","Animalia",100907,327,"Adults",2022,1,25,25,2459605,7,2022,1,25,25,2459605,8,"100907_Adults","Adults observed","100907_Adults_2022",10
22613,32.33926,-110.981728,813,"AZ",396,"Danaus","plexippus","monarch","Animalia",100909,327,"Adults",2022,2,8,39,2459619,6,2022,2,8,39,2459619,7,"100909_Adults","Adults observed","100909_Adults_2022",10
22613,32.33926,-110.981728,813,"AZ",1129,"Battus","philenor","pipevine swallowtail","Animalia",100912,327,"Adults",2022,10,5,278,2459858,11,2022,12,27,361,2459941,NA,"100912_Adults","Adults observed","100912_Adults_2022",10
22613,32.33926,-110.981728,813,"AZ",1133,"Danaus","gilippus","queen","Animalia",100913,327,"Adults",2022,2,22,53,2459633,7,2022,4,5,95,2459675,7,"100913_Adults","Adults observed","100913_Adults_2022",10
22979,41.556442,-93.267807,267,"IA",396,"Danaus","plexippus","monarch","Animalia",104138,327,"Adults",2022,5,16,136,2459716,5,2022,5,16,136,2459716,21,"104138_Adults","Adults observed","104138_Adults_2022",9
22981,41.559528,-93.278351,265,"IA",396,"Danaus","plexippus","monarch","Animalia",104149,327,"Adults",2022,7,14,195,2459775,14,2022,7,14,195,2459775,5,"104149_Adults","Adults observed","104149_Adults_2022",9
22613,32.33926,-110.981728,813,"AZ",415,"Libellula","saturata","flame skimmer","Animalia",136804,327,"Adults",2022,3,15,74,2459654,7,2022,3,15,74,2459654,7,"136804_Adults","Adults observed","136804_Adults_2022",9
1419,42.011166,-88.503304,280,"IL",288,"Bombus","spp.","bumblebee","Animalia",10284,327,"Adults",2023,5,15,135,2460080,10,2023,6,5,156,2460101,36,"10284_Adults","Adults observed","10284_Adults_2023",13
5674,44.910587,-70.266861,261,"ME",396,"Danaus","plexippus","monarch","Animalia",12711,312,"Flower visitation",2023,7,2,183,2460128,7,2023,7,9,190,2460135,7,"12711_Flower visitation","Feeding","12711_Flower visitation_2023",11
5674,44.910587,-70.266861,261,"ME",396,"Danaus","plexippus","monarch","Animalia",12711,327,"Adults",2023,7,2,183,2460128,7,2023,7,9,190,2460135,7,"12711_Adults","Adults observed","12711_Adults_2023",11
2803,39.971001,-105.397003,2329,"CO",288,"Bombus","spp.","bumblebee","Animalia",16049,312,"Flower visitation",2023,5,26,146,2460091,7,2023,9,7,250,2460195,7,"16049_Flower visitation","Feeding","16049_Flower visitation_2023",15
2803,39.971001,-105.397003,2329,"CO",288,"Bombus","spp.","bumblebee","Animalia",16049,327,"Adults",2023,5,26,146,2460091,7,2023,9,7,250,2460195,7,"16049_Adults","Adults observed","16049_Adults_2023",14
8496,46.328629,-96.061256,393,"MN",396,"Danaus","plexippus","monarch","Animalia",25783,327,"Adults",2023,5,29,149,2460094,6,2023,7,24,205,2460150,NA,"25783_Adults","Adults observed","25783_Adults_2023",11
8418,32.363758,-94.873947,115,"TX",288,"Bombus","spp.","bumblebee","Animalia",30797,312,"Flower visitation",2023,3,9,68,2460013,3,2023,3,9,68,2460013,3,"30797_Flower visitation","Feeding","30797_Flower visitation_2023",11
8418,32.363758,-94.873947,115,"TX",288,"Bombus","spp.","bumblebee","Animalia",30797,327,"Adults",2023,3,9,68,2460013,3,2023,3,9,68,2460013,3,"30797_Adults","Adults observed","30797_Adults_2023",11
10145,42.602543,-83.250992,277,"MI",288,"Bombus","spp.","bumblebee","Animalia",38858,327,"Adults",2023,4,15,105,2460050,4,2023,4,15,105,2460050,1,"38858_Adults","Adults observed","38858_Adults_2023",13
10145,42.602543,-83.250992,277,"MI",391,"Pieris","rapae","cabbage white","Animalia",38859,327,"Adults",2023,4,15,105,2460050,4,2023,4,16,106,2460051,1,"38859_Adults","Adults observed","38859_Adults_2023",13
10145,42.602543,-83.250992,277,"MI",272,"Anax","junius","common green darner","Animalia",38869,327,"Adults",2023,6,25,176,2460121,1,2023,6,25,176,2460121,1,"38869_Adults","Adults observed","38869_Adults_2023",13
10145,42.602543,-83.250992,277,"MI",396,"Danaus","plexippus","monarch","Animalia",38919,327,"Adults",2023,6,30,181,2460126,1,2023,6,30,181,2460126,1,"38919_Adults","Adults observed","38919_Adults_2023",13
10145,42.602543,-83.250992,277,"MI",1137,"Nymphalis","antiopa","mourning cloak","Animalia",38921,327,"Adults",2023,9,13,256,2460201,2,2023,9,13,256,2460201,1,"38921_Adults","Adults observed","38921_Adults_2023",12
10145,42.602543,-83.250992,277,"MI",1132,"Colias","eurytheme","orange sulphur","Animalia",38930,327,"Adults",2023,5,12,132,2460077,1,2023,5,12,132,2460077,1,"38930_Adults","Adults observed","38930_Adults_2023",13
10145,42.602543,-83.250992,277,"MI",393,"Vanessa","atalanta","red admiral","Animalia",38941,327,"Adults",2023,4,10,100,2460045,1,2023,4,10,100,2460045,1,"38941_Adults","Adults observed","38941_Adults_2023",11
12064,32.248463,-110.909584,745,"AZ",396,"Danaus","plexippus","monarch","Animalia",50768,327,"Adults",2023,1,12,12,2459957,7,2023,1,19,19,2459964,12,"50768_Adults","Adults observed","50768_Adults_2023",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,312,"Flower visitation",2023,1,19,19,2459964,7,2023,1,19,19,2459964,12,"50769_Flower visitation","Feeding","50769_Flower visitation_2023",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,327,"Adults",2023,1,19,19,2459964,7,2023,1,19,19,2459964,12,"50769_Adults","Adults observed","50769_Adults_2023",9
10145,42.602543,-83.250992,277,"MI",1238,"Apis","mellifera","honeybee","Animalia",69919,327,"Adults",2023,4,20,110,2460055,1,2023,4,20,110,2460055,1,"69919_Adults","Adults observed","69919_Adults_2023",11
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,312,"Flower visitation",2023,8,22,234,2460179,5,2023,8,22,234,2460179,9,"72969_Flower visitation","Feeding","72969_Flower visitation_2023",12
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,327,"Adults",2023,6,29,180,2460125,14,2023,7,20,201,2460146,7,"72969_Adults","Adults observed","72969_Adults_2023",12
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,312,"Flower visitation",2023,7,7,188,2460133,2,2023,7,7,188,2460133,6,"86971_Flower visitation","Feeding","86971_Flower visitation_2023",11
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,327,"Adults",2023,5,30,150,2460095,7,2023,5,30,150,2460095,5,"86971_Adults","Adults observed","86971_Adults_2023",11
20969,33.632149,-117.55545,440,"CA",1386,"Apodemia","virgulti","Behr's metalmark","Animalia",90201,327,"Adults",2023,6,17,168,2460113,3,2023,6,17,168,2460113,1,"90201_Adults","Adults observed","90201_Adults_2023",9
20969,33.632149,-117.55545,440,"CA",1383,"Adelpha","californica","California sister","Animalia",90203,327,"Adults",2023,4,20,110,2460055,4,2023,4,20,110,2460055,18,"90203_Adults","Adults observed","90203_Adults_2023",10
20969,33.632149,-117.55545,440,"CA",1135,"Junonia","coenia","common buckeye","Animalia",90204,327,"Adults",2023,2,19,50,2459995,5,2023,2,19,50,2459995,11,"90204_Adults","Adults observed","90204_Adults_2023",11
20969,33.632149,-117.55545,440,"CA",1388,"Coenonympha","tullia","common ringlet","Animalia",90205,327,"Adults",2023,4,1,91,2460036,13,2023,4,1,91,2460036,12,"90205_Adults","Adults observed","90205_Adults_2023",10
20969,33.632149,-117.55545,440,"CA",1384,"Anthocharis","sara","Pacific orangetip","Animalia",90206,327,"Adults",2023,2,19,50,2459995,5,2023,3,2,61,2460006,2,"90206_Adults","Adults observed","90206_Adults_2023",10
22613,32.33926,-110.981728,813,"AZ",1131,"Calephelis","nemesis","fatal metalmark","Animalia",100905,327,"Adults",2023,8,9,221,2460166,8,2023,8,15,227,2460172,1,"100905_Adults","Adults observed","100905_Adults_2023",10
22613,32.33926,-110.981728,813,"AZ",1403,"Papilio","cresphontes","giant swallowtail","Animalia",100906,327,"Adults",2023,4,26,116,2460061,8,2023,4,26,116,2460061,6,"100906_Adults","Adults observed","100906_Adults_2023",10
22613,32.33926,-110.981728,813,"AZ",1391,"Agraulis","vanillae","gulf fritillary","Animalia",100907,327,"Adults",2023,4,4,94,2460039,7,2023,4,11,101,2460046,7,"100907_Adults","Adults observed","100907_Adults_2023",10
22613,32.33926,-110.981728,813,"AZ",396,"Danaus","plexippus","monarch","Animalia",100909,327,"Adults",2023,2,8,39,2459984,4,2023,2,8,39,2459984,6,"100909_Adults","Adults observed","100909_Adults_2023",10
22613,32.33926,-110.981728,813,"AZ",1129,"Battus","philenor","pipevine swallowtail","Animalia",100912,327,"Adults",2023,2,28,59,2460004,5,2023,5,9,129,2460074,7,"100912_Adults","Adults observed","100912_Adults_2023",10
22613,32.33926,-110.981728,813,"AZ",1133,"Danaus","gilippus","queen","Animalia",100913,327,"Adults",2023,2,1,32,2459977,7,2023,2,1,32,2459977,3,"100913_Adults","Adults observed","100913_Adults_2023",10
22979,41.556442,-93.267807,267,"IA",396,"Danaus","plexippus","monarch","Animalia",104138,327,"Adults",2023,5,24,144,2460089,7,2023,5,24,144,2460089,7,"104138_Adults","Adults observed","104138_Adults_2023",9
22981,41.559528,-93.278351,265,"IA",396,"Danaus","plexippus","monarch","Animalia",104149,327,"Adults",2023,6,14,165,2460110,14,2023,6,23,174,2460119,6,"104149_Adults","Adults observed","104149_Adults_2023",9
22613,32.33926,-110.981728,813,"AZ",415,"Libellula","saturata","flame skimmer","Animalia",136804,327,"Adults",2023,5,16,136,2460081,7,2023,5,30,150,2460095,9,"136804_Adults","Adults observed","136804_Adults_2023",9
1419,42.011166,-88.503304,280,"IL",288,"Bombus","spp.","bumblebee","Animalia",10284,312,"Flower visitation",2024,8,13,226,2460536,1,2024,8,13,226,2460536,2,"10284_Flower visitation","Feeding","10284_Flower visitation_2024",12
1419,42.011166,-88.503304,280,"IL",288,"Bombus","spp.","bumblebee","Animalia",10284,327,"Adults",2024,5,5,126,2460436,6,2024,5,15,136,2460446,47,"10284_Adults","Adults observed","10284_Adults_2024",13
5674,44.910587,-70.266861,261,"ME",396,"Danaus","plexippus","monarch","Animalia",12711,312,"Flower visitation",2024,7,28,210,2460520,7,2024,8,4,217,2460527,7,"12711_Flower visitation","Feeding","12711_Flower visitation_2024",11
5674,44.910587,-70.266861,261,"ME",396,"Danaus","plexippus","monarch","Animalia",12711,327,"Adults",2024,7,28,210,2460520,7,2024,8,4,217,2460527,7,"12711_Adults","Adults observed","12711_Adults_2024",11
2803,39.971001,-105.397003,2329,"CO",288,"Bombus","spp.","bumblebee","Animalia",16049,312,"Flower visitation",2024,5,20,141,2460451,3,2024,8,15,228,2460538,20,"16049_Flower visitation","Feeding","16049_Flower visitation_2024",15
2803,39.971001,-105.397003,2329,"CO",288,"Bombus","spp.","bumblebee","Animalia",16049,327,"Adults",2024,5,3,124,2460434,3,2024,8,15,228,2460538,20,"16049_Adults","Adults observed","16049_Adults_2024",14
8418,32.363758,-94.873947,115,"TX",288,"Bombus","spp.","bumblebee","Animalia",30797,312,"Flower visitation",2024,4,4,95,2460405,4,2024,4,4,95,2460405,3,"30797_Flower visitation","Feeding","30797_Flower visitation_2024",11
8418,32.363758,-94.873947,115,"TX",288,"Bombus","spp.","bumblebee","Animalia",30797,327,"Adults",2024,4,4,95,2460405,4,2024,4,4,95,2460405,3,"30797_Adults","Adults observed","30797_Adults_2024",11
10145,42.602543,-83.250992,277,"MI",288,"Bombus","spp.","bumblebee","Animalia",38858,327,"Adults",2024,4,14,105,2460415,3,2024,4,15,106,2460416,1,"38858_Adults","Adults observed","38858_Adults_2024",13
10145,42.602543,-83.250992,277,"MI",391,"Pieris","rapae","cabbage white","Animalia",38859,327,"Adults",2024,3,13,73,2460383,1,2024,3,13,73,2460383,1,"38859_Adults","Adults observed","38859_Adults_2024",13
10145,42.602543,-83.250992,277,"MI",272,"Anax","junius","common green darner","Animalia",38869,327,"Adults",2024,4,19,110,2460420,1,2024,4,19,110,2460420,1,"38869_Adults","Adults observed","38869_Adults_2024",13
10145,42.602543,-83.250992,277,"MI",396,"Danaus","plexippus","monarch","Animalia",38919,327,"Adults",2024,5,8,129,2460439,1,2024,5,8,129,2460439,2,"38919_Adults","Adults observed","38919_Adults_2024",13
10145,42.602543,-83.250992,277,"MI",1137,"Nymphalis","antiopa","mourning cloak","Animalia",38921,327,"Adults",2024,4,20,111,2460421,1,2024,4,20,111,2460421,1,"38921_Adults","Adults observed","38921_Adults_2024",12
10145,42.602543,-83.250992,277,"MI",1132,"Colias","eurytheme","orange sulphur","Animalia",38930,327,"Adults",2024,4,22,113,2460423,1,2024,4,22,113,2460423,1,"38930_Adults","Adults observed","38930_Adults_2024",13
10145,42.602543,-83.250992,277,"MI",393,"Vanessa","atalanta","red admiral","Animalia",38941,327,"Adults",2024,4,10,101,2460411,1,2024,4,10,101,2460411,1,"38941_Adults","Adults observed","38941_Adults_2024",11
12064,32.248463,-110.909584,745,"AZ",396,"Danaus","plexippus","monarch","Animalia",50768,327,"Adults",2024,7,28,210,2460520,6,2024,7,28,210,2460520,3,"50768_Adults","Adults observed","50768_Adults_2024",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,312,"Flower visitation",2024,5,16,137,2460447,7,2024,5,30,151,2460461,15,"50769_Flower visitation","Feeding","50769_Flower visitation_2024",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,327,"Adults",2024,5,16,137,2460447,7,2024,5,30,151,2460461,15,"50769_Adults","Adults observed","50769_Adults_2024",9
10145,42.602543,-83.250992,277,"MI",1238,"Apis","mellifera","honeybee","Animalia",69919,327,"Adults",2024,6,19,171,2460481,1,2024,6,19,171,2460481,1,"69919_Adults","Adults observed","69919_Adults_2024",11
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,312,"Flower visitation",2024,6,1,153,2460463,3,2024,6,1,153,2460463,2,"72969_Flower visitation","Feeding","72969_Flower visitation_2024",12
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,327,"Adults",2024,5,29,150,2460460,5,2024,6,3,155,2460465,7,"72969_Adults","Adults observed","72969_Adults_2024",12
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,312,"Flower visitation",2024,7,14,196,2460506,8,2024,7,14,196,2460506,2,"86971_Flower visitation","Feeding","86971_Flower visitation_2024",11
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,327,"Adults",2024,6,16,168,2460478,3,2024,6,16,168,2460478,10,"86971_Adults","Adults observed","86971_Adults_2024",11
20969,33.632149,-117.55545,440,"CA",1386,"Apodemia","virgulti","Behr's metalmark","Animalia",90201,327,"Adults",2024,10,5,279,2460589,13,2024,10,5,279,2460589,6,"90201_Adults","Adults observed","90201_Adults_2024",9
20969,33.632149,-117.55545,440,"CA",1383,"Adelpha","californica","California sister","Animalia",90203,327,"Adults",2024,3,11,71,2460381,2,2024,3,17,77,2460387,25,"90203_Adults","Adults observed","90203_Adults_2024",10
20969,33.632149,-117.55545,440,"CA",1135,"Junonia","coenia","common buckeye","Animalia",90204,327,"Adults",2024,2,22,53,2460363,4,2024,2,22,53,2460363,14,"90204_Adults","Adults observed","90204_Adults_2024",11
20969,33.632149,-117.55545,440,"CA",1388,"Coenonympha","tullia","common ringlet","Animalia",90205,327,"Adults",2024,3,9,69,2460379,2,2024,3,9,69,2460379,2,"90205_Adults","Adults observed","90205_Adults_2024",10
20969,33.632149,-117.55545,440,"CA",1384,"Anthocharis","sara","Pacific orangetip","Animalia",90206,327,"Adults",2024,3,9,69,2460379,2,2024,4,11,102,2460412,7,"90206_Adults","Adults observed","90206_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",1131,"Calephelis","nemesis","fatal metalmark","Animalia",100905,327,"Adults",2024,6,18,170,2460480,13,2024,6,18,170,2460480,1,"100905_Adults","Adults observed","100905_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",1403,"Papilio","cresphontes","giant swallowtail","Animalia",100906,327,"Adults",2024,4,17,108,2460418,7,2024,4,17,108,2460418,6,"100906_Adults","Adults observed","100906_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",1391,"Agraulis","vanillae","gulf fritillary","Animalia",100907,327,"Adults",2024,1,31,31,2460341,4,2024,1,31,31,2460341,6,"100907_Adults","Adults observed","100907_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",396,"Danaus","plexippus","monarch","Animalia",100909,327,"Adults",2024,1,31,31,2460341,4,2024,1,31,31,2460341,6,"100909_Adults","Adults observed","100909_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",1129,"Battus","philenor","pipevine swallowtail","Animalia",100912,327,"Adults",2024,5,14,135,2460445,6,2024,5,14,135,2460445,1,"100912_Adults","Adults observed","100912_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",1133,"Danaus","gilippus","queen","Animalia",100913,327,"Adults",2024,1,31,31,2460341,4,2024,1,31,31,2460341,6,"100913_Adults","Adults observed","100913_Adults_2024",10
22979,41.556442,-93.267807,267,"IA",396,"Danaus","plexippus","monarch","Animalia",104138,327,"Adults",2024,5,22,143,2460453,7,2024,5,22,143,2460453,8,"104138_Adults","Adults observed","104138_Adults_2024",9
22981,41.559528,-93.278351,265,"IA",396,"Danaus","plexippus","monarch","Animalia",104149,327,"Adults",2024,5,22,143,2460453,7,2024,5,22,143,2460453,8,"104149_Adults","Adults observed","104149_Adults_2024",9
22613,32.33926,-110.981728,813,"AZ",415,"Libellula","saturata","flame skimmer","Animalia",136804,327,"Adults",2024,3,27,87,2460397,7,2024,3,27,87,2460397,7,"136804_Adults","Adults observed","136804_Adults_2024",9
1419,42.011166,-88.503304,280,"IL",288,"Bombus","spp.","bumblebee","Animalia",10284,312,"Flower visitation",2025,6,9,160,2460836,8,2025,6,30,181,2460857,35,"10284_Flower visitation","Feeding","10284_Flower visitation_2025",12
1419,42.011166,-88.503304,280,"IL",288,"Bombus","spp.","bumblebee","Animalia",10284,327,"Adults",2025,6,9,160,2460836,8,2025,9,22,265,2460941,33,"10284_Adults","Adults observed","10284_Adults_2025",13
5674,44.910587,-70.266861,261,"ME",396,"Danaus","plexippus","monarch","Animalia",12711,312,"Flower visitation",2025,6,15,166,2460842,7,2025,6,15,166,2460842,7,"12711_Flower visitation","Feeding","12711_Flower visitation_2025",11
5674,44.910587,-70.266861,261,"ME",396,"Danaus","plexippus","monarch","Animalia",12711,327,"Adults",2025,6,15,166,2460842,7,2025,6,15,166,2460842,7,"12711_Adults","Adults observed","12711_Adults_2025",11
2803,39.971001,-105.397003,2329,"CO",288,"Bombus","spp.","bumblebee","Animalia",16049,312,"Flower visitation",2025,5,6,126,2460802,11,2025,9,3,246,2460922,7,"16049_Flower visitation","Feeding","16049_Flower visitation_2025",15
2803,39.971001,-105.397003,2329,"CO",288,"Bombus","spp.","bumblebee","Animalia",16049,327,"Adults",2025,5,6,126,2460802,11,2025,9,3,246,2460922,7,"16049_Adults","Adults observed","16049_Adults_2025",14
8418,32.363758,-94.873947,115,"TX",288,"Bombus","spp.","bumblebee","Animalia",30797,312,"Flower visitation",2025,3,12,71,2460747,6,2025,3,12,71,2460747,4,"30797_Flower visitation","Feeding","30797_Flower visitation_2025",11
8418,32.363758,-94.873947,115,"TX",288,"Bombus","spp.","bumblebee","Animalia",30797,327,"Adults",2025,3,12,71,2460747,6,2025,3,12,71,2460747,4,"30797_Adults","Adults observed","30797_Adults_2025",11
10145,42.602543,-83.250992,277,"MI",288,"Bombus","spp.","bumblebee","Animalia",38858,327,"Adults",2025,4,28,118,2460794,6,2025,4,28,118,2460794,1,"38858_Adults","Adults observed","38858_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",391,"Pieris","rapae","cabbage white","Animalia",38859,327,"Adults",2025,4,14,104,2460780,1,2025,4,14,104,2460780,1,"38859_Adults","Adults observed","38859_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",272,"Anax","junius","common green darner","Animalia",38869,327,"Adults",2025,8,11,223,2460899,1,2025,8,11,223,2460899,1,"38869_Adults","Adults observed","38869_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",396,"Danaus","plexippus","monarch","Animalia",38919,327,"Adults",2025,6,28,179,2460855,6,2025,6,28,179,2460855,1,"38919_Adults","Adults observed","38919_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",1137,"Nymphalis","antiopa","mourning cloak","Animalia",38921,327,"Adults",2025,6,2,153,2460829,9,2025,6,2,153,2460829,1,"38921_Adults","Adults observed","38921_Adults_2025",12
10145,42.602543,-83.250992,277,"MI",1132,"Colias","eurytheme","orange sulphur","Animalia",38930,327,"Adults",2025,5,2,122,2460798,1,2025,5,2,122,2460798,1,"38930_Adults","Adults observed","38930_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",393,"Vanessa","atalanta","red admiral","Animalia",38941,327,"Adults",2025,5,11,131,2460807,1,2025,5,11,131,2460807,1,"38941_Adults","Adults observed","38941_Adults_2025",11
12064,32.248463,-110.909584,745,"AZ",396,"Danaus","plexippus","monarch","Animalia",50768,327,"Adults",2025,1,10,10,2460686,1,2025,1,10,10,2460686,16,"50768_Adults","Adults observed","50768_Adults_2025",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,312,"Flower visitation",2025,2,16,47,2460723,4,2025,2,20,51,2460727,6,"50769_Flower visitation","Feeding","50769_Flower visitation_2025",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,327,"Adults",2025,1,10,10,2460686,1,2025,1,10,10,2460686,16,"50769_Adults","Adults observed","50769_Adults_2025",9
10145,42.602543,-83.250992,277,"MI",1238,"Apis","mellifera","honeybee","Animalia",69919,327,"Adults",2025,6,11,162,2460838,1,2025,6,11,162,2460838,1,"69919_Adults","Adults observed","69919_Adults_2025",11
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,312,"Flower visitation",2025,6,6,157,2460833,14,2025,6,6,157,2460833,7,"72969_Flower visitation","Feeding","72969_Flower visitation_2025",12
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,327,"Adults",2025,6,6,157,2460833,14,2025,6,6,157,2460833,7,"72969_Adults","Adults observed","72969_Adults_2025",12
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,312,"Flower visitation",2025,6,21,172,2460848,7,2025,6,21,172,2460848,8,"86971_Flower visitation","Feeding","86971_Flower visitation_2025",11
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,327,"Adults",2025,6,8,159,2460835,4,2025,6,8,159,2460835,6,"86971_Adults","Adults observed","86971_Adults_2025",11
