"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","ind_phen","phenophase","ind_phen_year","series_yrs"
10145,42.602543,-83.250992,277,"MI",272,"Anax","junius","common green darner","Animalia",38869,327,"Adults",2024,4,19,110,2460420,1,2024,4,19,110,2460420,1,"38869_Adults","Adults observed","38869_Adults_2024",13
10145,42.602543,-83.250992,277,"MI",396,"Danaus","plexippus","monarch","Animalia",38919,327,"Adults",2024,5,8,129,2460439,1,2024,5,8,129,2460439,2,"38919_Adults","Adults observed","38919_Adults_2024",13
10145,42.602543,-83.250992,277,"MI",1137,"Nymphalis","antiopa","mourning cloak","Animalia",38921,327,"Adults",2024,4,9,100,2460410,NA,2024,4,9,100,2460410,1,"38921_Adults","Adults observed","38921_Adults_2024",13
10145,42.602543,-83.250992,277,"MI",1132,"Colias","eurytheme","orange sulphur","Animalia",38930,327,"Adults",2024,4,22,113,2460423,1,2024,4,22,113,2460423,1,"38930_Adults","Adults observed","38930_Adults_2024",13
10145,42.602543,-83.250992,277,"MI",393,"Vanessa","atalanta","red admiral","Animalia",38941,327,"Adults",2024,4,10,101,2460411,1,2024,4,10,101,2460411,1,"38941_Adults","Adults observed","38941_Adults_2024",11
12064,32.248463,-110.909584,745,"AZ",396,"Danaus","plexippus","monarch","Animalia",50768,312,"Flower visitation",2024,9,19,263,2460573,12,2024,9,19,263,2460573,8,"50768_Flower visitation","Feeding","50768_Flower visitation_2024",9
12064,32.248463,-110.909584,745,"AZ",396,"Danaus","plexippus","monarch","Animalia",50768,327,"Adults",2024,7,28,210,2460520,6,2024,7,28,210,2460520,3,"50768_Adults","Adults observed","50768_Adults_2024",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,312,"Flower visitation",2024,3,7,67,2460377,NA,2024,5,2,123,2460433,2,"50769_Flower visitation","Feeding","50769_Flower visitation_2024",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,327,"Adults",2024,3,7,67,2460377,NA,2024,5,2,123,2460433,2,"50769_Adults","Adults observed","50769_Adults_2024",9
12064,32.248463,-110.909584,745,"AZ",1142,"Bombus","sonorus","Sonoran bumble bee","Animalia",50772,312,"Flower visitation",2024,5,2,123,2460433,42,2024,5,2,123,2460433,2,"50772_Flower visitation","Feeding","50772_Flower visitation_2024",9
12064,32.248463,-110.909584,745,"AZ",1142,"Bombus","sonorus","Sonoran bumble bee","Animalia",50772,327,"Adults",2024,5,2,123,2460433,42,2024,5,2,123,2460433,2,"50772_Adults","Adults observed","50772_Adults_2024",9
12064,32.248463,-110.909584,745,"AZ",1143,"Xylocopa","varipuncta","valley carpenter bee","Animalia",50773,327,"Adults",2024,3,21,81,2460391,14,2024,3,21,81,2460391,42,"50773_Adults","Adults observed","50773_Adults_2024",9
9652,44.768246,-94.155746,309,"MN",288,"Bombus","spp.","bumblebee","Animalia",69507,312,"Flower visitation",2024,4,22,113,2460423,NA,2024,10,10,284,2460594,NA,"69507_Flower visitation","Feeding","69507_Flower visitation_2024",12
9652,44.768246,-94.155746,309,"MN",288,"Bombus","spp.","bumblebee","Animalia",69507,327,"Adults",2024,4,22,113,2460423,NA,2024,10,10,284,2460594,NA,"69507_Adults","Adults observed","69507_Adults_2024",12
9652,44.768246,-94.155746,309,"MN",288,"Bombus","spp.","bumblebee","Animalia",69507,370,"Male adults",2024,6,2,154,2460464,19,2024,6,2,154,2460464,2,"69507_Male adults","Adults observed","69507_Male adults_2024",11
10145,42.602543,-83.250992,277,"MI",1238,"Apis","mellifera","honeybee","Animalia",69919,327,"Adults",2024,6,19,171,2460481,1,2024,6,19,171,2460481,1,"69919_Adults","Adults observed","69919_Adults_2024",12
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,312,"Flower visitation",2024,6,1,153,2460463,3,2024,6,1,153,2460463,2,"72969_Flower visitation","Feeding","72969_Flower visitation_2024",12
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,327,"Adults",2024,5,29,150,2460460,5,2024,6,3,155,2460465,7,"72969_Adults","Adults observed","72969_Adults_2024",12
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,312,"Flower visitation",2024,7,14,196,2460506,8,2024,7,14,196,2460506,2,"86971_Flower visitation","Feeding","86971_Flower visitation_2024",11
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,327,"Adults",2024,6,16,168,2460478,3,2024,6,16,168,2460478,10,"86971_Adults","Adults observed","86971_Adults_2024",11
20969,33.632149,-117.55545,440,"CA",1386,"Apodemia","virgulti","Behr's metalmark","Animalia",90201,327,"Adults",2024,10,5,279,2460589,13,2024,10,5,279,2460589,6,"90201_Adults","Adults observed","90201_Adults_2024",10
20969,33.632149,-117.55545,440,"CA",1383,"Adelpha","californica","California sister","Animalia",90203,327,"Adults",2024,3,11,71,2460381,2,2024,3,17,77,2460387,25,"90203_Adults","Adults observed","90203_Adults_2024",10
20969,33.632149,-117.55545,440,"CA",1135,"Junonia","coenia","common buckeye","Animalia",90204,312,"Flower visitation",2024,7,11,193,2460503,25,2024,7,11,193,2460503,6,"90204_Flower visitation","Feeding","90204_Flower visitation_2024",9
20969,33.632149,-117.55545,440,"CA",1135,"Junonia","coenia","common buckeye","Animalia",90204,327,"Adults",2024,2,22,53,2460363,4,2024,2,22,53,2460363,14,"90204_Adults","Adults observed","90204_Adults_2024",11
20969,33.632149,-117.55545,440,"CA",1388,"Coenonympha","tullia","common ringlet","Animalia",90205,327,"Adults",2024,3,9,69,2460379,2,2024,3,9,69,2460379,2,"90205_Adults","Adults observed","90205_Adults_2024",11
20969,33.632149,-117.55545,440,"CA",1384,"Anthocharis","sara","Pacific orangetip","Animalia",90206,327,"Adults",2024,3,9,69,2460379,2,2024,4,11,102,2460412,7,"90206_Adults","Adults observed","90206_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",1131,"Calephelis","nemesis","fatal metalmark","Animalia",100905,327,"Adults",2024,6,18,170,2460480,13,2024,6,18,170,2460480,1,"100905_Adults","Adults observed","100905_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",1403,"Papilio","cresphontes","giant swallowtail","Animalia",100906,327,"Adults",2024,4,17,108,2460418,7,2024,4,17,108,2460418,6,"100906_Adults","Adults observed","100906_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",1391,"Agraulis","vanillae","gulf fritillary","Animalia",100907,327,"Adults",2024,1,3,3,2460313,NA,2024,1,3,3,2460313,7,"100907_Adults","Adults observed","100907_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",396,"Danaus","plexippus","monarch","Animalia",100909,327,"Adults",2024,1,3,3,2460313,NA,2024,1,3,3,2460313,7,"100909_Adults","Adults observed","100909_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",1129,"Battus","philenor","pipevine swallowtail","Animalia",100912,327,"Adults",2024,5,14,135,2460445,6,2024,5,14,135,2460445,1,"100912_Adults","Adults observed","100912_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",1129,"Battus","philenor","pipevine swallowtail","Animalia",100912,333,"Caterpillars",2024,11,13,318,2460628,6,2024,11,13,318,2460628,7,"100912_Caterpillars","Young observed","100912_Caterpillars_2024",9
22613,32.33926,-110.981728,813,"AZ",1133,"Danaus","gilippus","queen","Animalia",100913,327,"Adults",2024,1,3,3,2460313,NA,2024,1,17,17,2460327,7,"100913_Adults","Adults observed","100913_Adults_2024",10
22613,32.33926,-110.981728,813,"AZ",260,"Celastrina","ladon complex","spring azure","Animalia",100915,327,"Adults",2024,3,27,87,2460397,7,2024,3,27,87,2460397,7,"100915_Adults","Adults observed","100915_Adults_2024",9
22979,41.556442,-93.267807,267,"IA",396,"Danaus","plexippus","monarch","Animalia",104138,327,"Adults",2024,5,22,143,2460453,7,2024,5,22,143,2460453,8,"104138_Adults","Adults observed","104138_Adults_2024",9
22981,41.559528,-93.278351,265,"IA",396,"Danaus","plexippus","monarch","Animalia",104149,327,"Adults",2024,5,22,143,2460453,7,2024,5,22,143,2460453,8,"104149_Adults","Adults observed","104149_Adults_2024",9
25568,45.140465,-93.312943,260,"MN",273,"Calopteryx","maculata","ebony jewelwing","Animalia",123979,327,"Adults",2024,6,23,175,2460485,7,2024,6,23,175,2460485,1,"123979_Adults","Adults observed","123979_Adults_2024",9
25568,45.140465,-93.312943,260,"MN",396,"Danaus","plexippus","monarch","Animalia",123980,312,"Flower visitation",2024,7,30,212,2460522,9,2024,7,31,213,2460523,2,"123980_Flower visitation","Feeding","123980_Flower visitation_2024",9
25568,45.140465,-93.312943,260,"MN",396,"Danaus","plexippus","monarch","Animalia",123980,327,"Adults",2024,5,18,139,2460449,7,2024,5,18,139,2460449,1,"123980_Adults","Adults observed","123980_Adults_2024",9
22613,32.33926,-110.981728,813,"AZ",415,"Libellula","saturata","flame skimmer","Animalia",136804,327,"Adults",2024,3,27,87,2460397,7,2024,3,27,87,2460397,7,"136804_Adults","Adults observed","136804_Adults_2024",9
12064,32.248463,-110.909584,745,"AZ",1391,"Agraulis","vanillae","gulf fritillary","Animalia",139418,327,"Adults",2024,5,30,151,2460461,14,2024,5,30,151,2460461,15,"139418_Adults","Adults observed","139418_Adults_2024",9
9652,44.768246,-94.155746,309,"MN",1427,"Diceroprocta","apache","Apache cicada","Animalia",139451,327,"Adults",2024,6,30,182,2460492,NA,2024,9,10,254,2460564,1,"139451_Adults","Adults observed","139451_Adults_2024",9
9652,44.768246,-94.155746,309,"MN",1427,"Diceroprocta","apache","Apache cicada","Animalia",139451,528,"Courtship calling",2024,6,30,182,2460492,NA,2024,7,15,197,2460507,5,"139451_Courtship calling","Mating activity","139451_Courtship calling_2024",9
9652,44.768246,-94.155746,309,"MN",1427,"Diceroprocta","apache","Apache cicada","Animalia",139451,530,"Cast-off skins (nymph)",2024,7,15,197,2460507,5,2024,7,15,197,2460507,5,"139451_Cast-off skins (nymph)","Young observed","139451_Cast-off skins (nymph)_2024",9
9652,44.768246,-94.155746,309,"MN",391,"Pieris","rapae","cabbage white","Animalia",139454,312,"Flower visitation",2024,5,3,124,2460434,7,2024,10,28,302,2460612,NA,"139454_Flower visitation","Feeding","139454_Flower visitation_2024",9
9652,44.768246,-94.155746,309,"MN",391,"Pieris","rapae","cabbage white","Animalia",139454,327,"Adults",2024,4,13,104,2460414,NA,2024,10,28,302,2460612,NA,"139454_Adults","Adults observed","139454_Adults_2024",9
9652,44.768246,-94.155746,309,"MN",1238,"Apis","mellifera","honeybee","Animalia",139456,312,"Flower visitation",2024,8,28,241,2460551,NA,2024,8,28,241,2460551,5,"139456_Flower visitation","Feeding","139456_Flower visitation_2024",9
9652,44.768246,-94.155746,309,"MN",1238,"Apis","mellifera","honeybee","Animalia",139456,327,"Adults",2024,8,28,241,2460551,NA,2024,9,11,255,2460565,NA,"139456_Adults","Adults observed","139456_Adults_2024",9
9652,44.768246,-94.155746,309,"MN",396,"Danaus","plexippus","monarch","Animalia",139457,312,"Flower visitation",2024,5,18,139,2460449,NA,2024,7,15,197,2460507,12,"139457_Flower visitation","Feeding","139457_Flower visitation_2024",9
9652,44.768246,-94.155746,309,"MN",396,"Danaus","plexippus","monarch","Animalia",139457,327,"Adults",2024,5,18,139,2460449,NA,2024,9,29,273,2460583,NA,"139457_Adults","Adults observed","139457_Adults_2024",9
22613,32.33926,-110.981728,813,"AZ",272,"Anax","junius","common green darner","Animalia",145493,327,"Adults",2024,5,21,142,2460452,6,2024,5,21,142,2460452,1,"145493_Adults","Adults observed","145493_Adults_2024",9
1605,40.907997,-73.120705,45,"NY",288,"Bombus","spp.","bumblebee","Animalia",5283,327,"Adults",2025,4,15,105,2460781,NA,2025,5,7,127,2460803,NA,"5283_Adults","Adults observed","5283_Adults_2025",11
1419,42.011166,-88.503304,280,"IL",288,"Bombus","spp.","bumblebee","Animalia",10284,312,"Flower visitation",2025,6,9,160,2460836,8,2025,6,30,181,2460857,35,"10284_Flower visitation","Feeding","10284_Flower visitation_2025",14
1419,42.011166,-88.503304,280,"IL",288,"Bombus","spp.","bumblebee","Animalia",10284,327,"Adults",2025,6,9,160,2460836,8,2025,9,22,265,2460941,33,"10284_Adults","Adults observed","10284_Adults_2025",14
5674,44.910587,-70.266861,261,"ME",396,"Danaus","plexippus","monarch","Animalia",12711,312,"Flower visitation",2025,6,15,166,2460842,7,2025,6,15,166,2460842,7,"12711_Flower visitation","Feeding","12711_Flower visitation_2025",11
5674,44.910587,-70.266861,261,"ME",396,"Danaus","plexippus","monarch","Animalia",12711,327,"Adults",2025,6,15,166,2460842,7,2025,6,15,166,2460842,7,"12711_Adults","Adults observed","12711_Adults_2025",11
2803,39.971001,-105.397003,2329,"CO",288,"Bombus","spp.","bumblebee","Animalia",16049,312,"Flower visitation",2025,5,6,126,2460802,11,2025,9,3,246,2460922,7,"16049_Flower visitation","Feeding","16049_Flower visitation_2025",15
2803,39.971001,-105.397003,2329,"CO",288,"Bombus","spp.","bumblebee","Animalia",16049,327,"Adults",2025,5,6,126,2460802,11,2025,9,3,246,2460922,7,"16049_Adults","Adults observed","16049_Adults_2025",15
8418,32.363758,-94.873947,115,"TX",288,"Bombus","spp.","bumblebee","Animalia",30797,312,"Flower visitation",2025,3,12,71,2460747,6,2025,3,12,71,2460747,4,"30797_Flower visitation","Feeding","30797_Flower visitation_2025",12
8418,32.363758,-94.873947,115,"TX",288,"Bombus","spp.","bumblebee","Animalia",30797,327,"Adults",2025,3,12,71,2460747,6,2025,3,12,71,2460747,4,"30797_Adults","Adults observed","30797_Adults_2025",12
10145,42.602543,-83.250992,277,"MI",288,"Bombus","spp.","bumblebee","Animalia",38858,327,"Adults",2025,4,28,118,2460794,6,2025,4,28,118,2460794,1,"38858_Adults","Adults observed","38858_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",391,"Pieris","rapae","cabbage white","Animalia",38859,327,"Adults",2025,4,14,104,2460780,1,2025,4,14,104,2460780,1,"38859_Adults","Adults observed","38859_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",272,"Anax","junius","common green darner","Animalia",38869,327,"Adults",2025,8,11,223,2460899,1,2025,8,11,223,2460899,1,"38869_Adults","Adults observed","38869_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",396,"Danaus","plexippus","monarch","Animalia",38919,327,"Adults",2025,6,28,179,2460855,6,2025,6,28,179,2460855,1,"38919_Adults","Adults observed","38919_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",1137,"Nymphalis","antiopa","mourning cloak","Animalia",38921,327,"Adults",2025,6,2,153,2460829,9,2025,6,2,153,2460829,1,"38921_Adults","Adults observed","38921_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",1132,"Colias","eurytheme","orange sulphur","Animalia",38930,327,"Adults",2025,5,2,122,2460798,1,2025,5,2,122,2460798,1,"38930_Adults","Adults observed","38930_Adults_2025",13
10145,42.602543,-83.250992,277,"MI",393,"Vanessa","atalanta","red admiral","Animalia",38941,327,"Adults",2025,5,11,131,2460807,1,2025,5,11,131,2460807,1,"38941_Adults","Adults observed","38941_Adults_2025",11
12064,32.248463,-110.909584,745,"AZ",396,"Danaus","plexippus","monarch","Animalia",50768,312,"Flower visitation",2025,5,15,135,2460811,19,2025,5,15,135,2460811,28,"50768_Flower visitation","Feeding","50768_Flower visitation_2025",9
12064,32.248463,-110.909584,745,"AZ",396,"Danaus","plexippus","monarch","Animalia",50768,327,"Adults",2025,1,10,10,2460686,1,2025,1,10,10,2460686,16,"50768_Adults","Adults observed","50768_Adults_2025",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,312,"Flower visitation",2025,2,16,47,2460723,4,2025,2,20,51,2460727,6,"50769_Flower visitation","Feeding","50769_Flower visitation_2025",9
12064,32.248463,-110.909584,745,"AZ",1133,"Danaus","gilippus","queen","Animalia",50769,327,"Adults",2025,1,10,10,2460686,1,2025,1,10,10,2460686,16,"50769_Adults","Adults observed","50769_Adults_2025",9
12064,32.248463,-110.909584,745,"AZ",1142,"Bombus","sonorus","Sonoran bumble bee","Animalia",50772,312,"Flower visitation",2025,4,10,100,2460776,10,2025,4,10,100,2460776,1,"50772_Flower visitation","Feeding","50772_Flower visitation_2025",9
12064,32.248463,-110.909584,745,"AZ",1142,"Bombus","sonorus","Sonoran bumble bee","Animalia",50772,327,"Adults",2025,4,10,100,2460776,10,2025,4,10,100,2460776,1,"50772_Adults","Adults observed","50772_Adults_2025",9
12064,32.248463,-110.909584,745,"AZ",1143,"Xylocopa","varipuncta","valley carpenter bee","Animalia",50773,327,"Adults",2025,2,20,51,2460727,4,2025,2,20,51,2460727,6,"50773_Adults","Adults observed","50773_Adults_2025",9
9652,44.768246,-94.155746,309,"MN",288,"Bombus","spp.","bumblebee","Animalia",69507,312,"Flower visitation",2025,5,24,144,2460820,17,2025,9,16,259,2460935,1,"69507_Flower visitation","Feeding","69507_Flower visitation_2025",12
9652,44.768246,-94.155746,309,"MN",288,"Bombus","spp.","bumblebee","Animalia",69507,327,"Adults",2025,4,26,116,2460792,NA,2025,9,16,259,2460935,1,"69507_Adults","Adults observed","69507_Adults_2025",12
9652,44.768246,-94.155746,309,"MN",288,"Bombus","spp.","bumblebee","Animalia",69507,370,"Male adults",2025,6,5,156,2460832,10,2025,6,5,156,2460832,11,"69507_Male adults","Adults observed","69507_Male adults_2025",11
10145,42.602543,-83.250992,277,"MI",1238,"Apis","mellifera","honeybee","Animalia",69919,327,"Adults",2025,6,11,162,2460838,1,2025,6,11,162,2460838,1,"69919_Adults","Adults observed","69919_Adults_2025",12
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,312,"Flower visitation",2025,6,6,157,2460833,14,2025,6,6,157,2460833,7,"72969_Flower visitation","Feeding","72969_Flower visitation_2025",12
16876,41.745537,-74.119392,72,"NY",396,"Danaus","plexippus","monarch","Animalia",72969,327,"Adults",2025,6,6,157,2460833,14,2025,6,6,157,2460833,7,"72969_Adults","Adults observed","72969_Adults_2025",12
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,312,"Flower visitation",2025,6,21,172,2460848,7,2025,6,21,172,2460848,8,"86971_Flower visitation","Feeding","86971_Flower visitation_2025",11
17414,42.936153,-73.433449,147,"NY",396,"Danaus","plexippus","monarch","Animalia",86971,327,"Adults",2025,6,8,159,2460835,4,2025,6,8,159,2460835,6,"86971_Adults","Adults observed","86971_Adults_2025",11
20969,33.632149,-117.55545,440,"CA",1386,"Apodemia","virgulti","Behr's metalmark","Animalia",90201,327,"Adults",2025,6,7,158,2460834,2,2025,6,7,158,2460834,2,"90201_Adults","Adults observed","90201_Adults_2025",10
20969,33.632149,-117.55545,440,"CA",1383,"Adelpha","californica","California sister","Animalia",90203,327,"Adults",2025,11,11,315,2460991,5,2025,11,11,315,2460991,19,"90203_Adults","Adults observed","90203_Adults_2025",10
20969,33.632149,-117.55545,440,"CA",1135,"Junonia","coenia","common buckeye","Animalia",90204,312,"Flower visitation",2025,7,10,191,2460867,2,2025,7,10,191,2460867,10,"90204_Flower visitation","Feeding","90204_Flower visitation_2025",9
20969,33.632149,-117.55545,440,"CA",1135,"Junonia","coenia","common buckeye","Animalia",90204,327,"Adults",2025,3,10,69,2460745,1,2025,3,10,69,2460745,24,"90204_Adults","Adults observed","90204_Adults_2025",11
20969,33.632149,-117.55545,440,"CA",1388,"Coenonympha","tullia","common ringlet","Animalia",90205,327,"Adults",2025,3,10,69,2460745,1,2025,3,10,69,2460745,24,"90205_Adults","Adults observed","90205_Adults_2025",11
20969,33.632149,-117.55545,440,"CA",1384,"Anthocharis","sara","Pacific orangetip","Animalia",90206,327,"Adults",2025,3,10,69,2460745,1,2025,3,10,69,2460745,24,"90206_Adults","Adults observed","90206_Adults_2025",10
22613,32.33926,-110.981728,813,"AZ",1131,"Calephelis","nemesis","fatal metalmark","Animalia",100905,327,"Adults",2025,2,20,51,2460727,9,2025,2,25,56,2460732,7,"100905_Adults","Adults observed","100905_Adults_2025",10
22613,32.33926,-110.981728,813,"AZ",1403,"Papilio","cresphontes","giant swallowtail","Animalia",100906,327,"Adults",2025,3,22,81,2460757,11,2025,3,22,81,2460757,3,"100906_Adults","Adults observed","100906_Adults_2025",10
22613,32.33926,-110.981728,813,"AZ",1391,"Agraulis","vanillae","gulf fritillary","Animalia",100907,327,"Adults",2025,1,15,15,2460691,8,2025,4,8,98,2460774,8,"100907_Adults","Adults observed","100907_Adults_2025",10
22613,32.33926,-110.981728,813,"AZ",396,"Danaus","plexippus","monarch","Animalia",100909,327,"Adults",2025,9,2,245,2460921,7,2025,9,9,252,2460928,7,"100909_Adults","Adults observed","100909_Adults_2025",10
22613,32.33926,-110.981728,813,"AZ",1129,"Battus","philenor","pipevine swallowtail","Animalia",100912,327,"Adults",2025,1,15,15,2460691,8,2025,1,15,15,2460691,8,"100912_Adults","Adults observed","100912_Adults_2025",10
22613,32.33926,-110.981728,813,"AZ",1129,"Battus","philenor","pipevine swallowtail","Animalia",100912,333,"Caterpillars",2025,4,16,106,2460782,8,2025,4,16,106,2460782,6,"100912_Caterpillars","Young observed","100912_Caterpillars_2025",9
22613,32.33926,-110.981728,813,"AZ",1133,"Danaus","gilippus","queen","Animalia",100913,327,"Adults",2025,1,15,15,2460691,8,2025,2,4,35,2460711,7,"100913_Adults","Adults observed","100913_Adults_2025",10
22613,32.33926,-110.981728,813,"AZ",260,"Celastrina","ladon complex","spring azure","Animalia",100915,327,"Adults",2025,1,23,23,2460699,8,2025,1,23,23,2460699,8,"100915_Adults","Adults observed","100915_Adults_2025",9
22979,41.556442,-93.267807,267,"IA",396,"Danaus","plexippus","monarch","Animalia",104138,327,"Adults",2025,7,7,188,2460864,5,2025,8,1,213,2460889,5,"104138_Adults","Adults observed","104138_Adults_2025",9
22981,41.559528,-93.278351,265,"IA",396,"Danaus","plexippus","monarch","Animalia",104149,327,"Adults",2025,6,20,171,2460847,9,2025,6,20,171,2460847,3,"104149_Adults","Adults observed","104149_Adults_2025",9
25568,45.140465,-93.312943,260,"MN",273,"Calopteryx","maculata","ebony jewelwing","Animalia",123979,327,"Adults",2025,6,5,156,2460832,35,2025,6,5,156,2460832,3,"123979_Adults","Adults observed","123979_Adults_2025",9
25568,45.140465,-93.312943,260,"MN",396,"Danaus","plexippus","monarch","Animalia",123980,312,"Flower visitation",2025,7,13,194,2460870,11,2025,7,13,194,2460870,14,"123980_Flower visitation","Feeding","123980_Flower visitation_2025",9
25568,45.140465,-93.312943,260,"MN",396,"Danaus","plexippus","monarch","Animalia",123980,327,"Adults",2025,6,5,156,2460832,35,2025,6,5,156,2460832,27,"123980_Adults","Adults observed","123980_Adults_2025",9
22613,32.33926,-110.981728,813,"AZ",415,"Libellula","saturata","flame skimmer","Animalia",136804,327,"Adults",2025,4,22,112,2460788,6,2025,4,22,112,2460788,8,"136804_Adults","Adults observed","136804_Adults_2025",9
12064,32.248463,-110.909584,745,"AZ",1391,"Agraulis","vanillae","gulf fritillary","Animalia",139418,327,"Adults",2025,4,26,116,2460792,15,2025,4,26,116,2460792,19,"139418_Adults","Adults observed","139418_Adults_2025",9
9652,44.768246,-94.155746,309,"MN",1427,"Diceroprocta","apache","Apache cicada","Animalia",139451,327,"Adults",2025,7,9,190,2460866,NA,2025,10,1,274,2460950,NA,"139451_Adults","Adults observed","139451_Adults_2025",9
9652,44.768246,-94.155746,309,"MN",1427,"Diceroprocta","apache","Apache cicada","Animalia",139451,528,"Courtship calling",2025,7,9,190,2460866,NA,2025,7,17,198,2460874,1,"139451_Courtship calling","Mating activity","139451_Courtship calling_2025",9
9652,44.768246,-94.155746,309,"MN",1427,"Diceroprocta","apache","Apache cicada","Animalia",139451,530,"Cast-off skins (nymph)",2025,7,18,199,2460875,1,2025,7,26,207,2460883,4,"139451_Cast-off skins (nymph)","Young observed","139451_Cast-off skins (nymph)_2025",9
9652,44.768246,-94.155746,309,"MN",391,"Pieris","rapae","cabbage white","Animalia",139454,312,"Flower visitation",2025,6,16,167,2460843,40,2025,10,17,290,2460966,NA,"139454_Flower visitation","Feeding","139454_Flower visitation_2025",9
9652,44.768246,-94.155746,309,"MN",391,"Pieris","rapae","cabbage white","Animalia",139454,327,"Adults",2025,4,26,116,2460792,NA,2025,10,17,290,2460966,NA,"139454_Adults","Adults observed","139454_Adults_2025",9
9652,44.768246,-94.155746,309,"MN",1238,"Apis","mellifera","honeybee","Animalia",139456,312,"Flower visitation",2025,9,10,253,2460929,184,2025,9,30,273,2460949,NA,"139456_Flower visitation","Feeding","139456_Flower visitation_2025",9
9652,44.768246,-94.155746,309,"MN",1238,"Apis","mellifera","honeybee","Animalia",139456,327,"Adults",2025,3,10,69,2460745,NA,2025,9,30,273,2460949,NA,"139456_Adults","Adults observed","139456_Adults_2025",9
9652,44.768246,-94.155746,309,"MN",396,"Danaus","plexippus","monarch","Animalia",139457,312,"Flower visitation",2025,6,20,171,2460847,4,2025,7,26,207,2460883,3,"139457_Flower visitation","Feeding","139457_Flower visitation_2025",9
9652,44.768246,-94.155746,309,"MN",396,"Danaus","plexippus","monarch","Animalia",139457,327,"Adults",2025,6,16,167,2460843,NA,2025,7,26,207,2460883,3,"139457_Adults","Adults observed","139457_Adults_2025",9
22613,32.33926,-110.981728,813,"AZ",272,"Anax","junius","common green darner","Animalia",145493,327,"Adults",2025,7,3,184,2460860,7,2025,7,8,189,2460865,9,"145493_Adults","Adults observed","145493_Adults_2025",9
